:END_ID(node),:START_ID(node),:TYPE,name
287,28,潜能,潜能
29,287,潜能,潜能
287,29,潜能,潜能
27,287,潜能,潜能
287,27,潜能,潜能
309,308,英文代号,英文代号
308,309,干员代号,干员代号
310,308,日文代号,日文代号
308,310,干员代号,干员代号
308,144,绘制,绘制
144,308,绘制者,绘制者
308,311,配音,配音
311,308,配音者,配音者
116,308,性别,性别
308,116,干员代号,干员代号
232,308,星座,星座
308,232,干员代号,干员代号
270,308,诞生月,诞生月
308,270,干员代号,干员代号
234,308,诞生地,诞生地
308,234,干员代号,干员代号
312,308,种族,种族
308,312,干员代号,干员代号
313,308,身高,身高
308,313,干员代号,干员代号
194,308,物理强度,物理强度
308,194,干员代号,干员代号
120,308,战场机动,战场机动
308,120,干员代号,干员代号
121,308,生理耐受,生理耐受
308,121,干员代号,干员代号
15,308,战术规划,战术规划
308,15,干员代号,干员代号
16,308,战斗技巧,战斗技巧
308,16,干员代号,干员代号
17,308,源石技艺适应性,源石技艺适应性
308,17,干员代号,干员代号
18,308,是否感染,是否感染
308,18,干员代号,干员代号
19,308,体细胞与源石融合率,体细胞与源石融合率
308,19,干员代号,干员代号
314,308,血液源石结晶密度,血液源石结晶密度
308,314,干员代号,干员代号
315,308,信物,信物
308,315,干员代号,干员代号
316,308,职业,职业
308,316,干员代号,干员代号
60,308,作战范围,作战范围
308,60,干员代号,干员代号
30,308,再部署时长,再部署时长
308,30,干员代号,干员代号
321,308,初始费用,初始费用
308,321,干员代号,干员代号
322,308,最终费用,最终费用
308,322,干员代号,干员代号
323,308,最大阻挡数,最大阻挡数
308,323,干员代号,干员代号
324,308,攻击速度,攻击速度
308,324,干员代号,干员代号
325,308,生命上限,生命上限
308,325,干员代号,干员代号
326,308,攻击力,攻击力
308,326,干员代号,干员代号
327,308,防御力,防御力
308,327,干员代号,干员代号
71,308,法术抗性,法术抗性
308,71,干员代号,干员代号
208,308,星级,星级
308,208,干员代号,干员代号
40,308,限定情况,限定情况
308,40,干员代号,干员代号
41,308,上线时间,上线时间
308,41,干员代号,干员代号
320,308,特性,特性
308,320,特性,特性
319,308,能力标签,能力标签
308,319,能力标签,能力标签
61,308,能力标签,能力标签
308,61,能力标签,能力标签
317,308,活跃领域,活跃领域
308,317,活跃领域,活跃领域
318,308,活跃领域,活跃领域
308,318,活跃领域,活跃领域
29,308,潜能,潜能
308,29,潜能,潜能
200,308,潜能,潜能
308,200,潜能,潜能
27,308,潜能,潜能
308,27,潜能,潜能
329,328,英文代号,英文代号
328,329,干员代号,干员代号
330,328,日文代号,日文代号
328,330,干员代号,干员代号
328,188,绘制,绘制
188,328,绘制者,绘制者
328,331,配音,配音
331,328,配音者,配音者
116,328,性别,性别
328,116,干员代号,干员代号
94,328,星座,星座
328,94,干员代号,干员代号
95,328,诞生月,诞生月
328,95,干员代号,干员代号
332,328,诞生地,诞生地
328,332,干员代号,干员代号
149,328,种族,种族
328,149,干员代号,干员代号
333,328,身高,身高
328,333,干员代号,干员代号
12,328,物理强度,物理强度
328,12,干员代号,干员代号
120,328,战场机动,战场机动
328,120,干员代号,干员代号
14,328,生理耐受,生理耐受
328,14,干员代号,干员代号
152,328,战术规划,战术规划
328,152,干员代号,干员代号
16,328,战斗技巧,战斗技巧
328,16,干员代号,干员代号
272,328,源石技艺适应性,源石技艺适应性
328,272,干员代号,干员代号
18,328,是否感染,是否感染
328,18,干员代号,干员代号
19,328,体细胞与源石融合率,体细胞与源石融合率
328,19,干员代号,干员代号
334,328,血液源石结晶密度,血液源石结晶密度
328,334,干员代号,干员代号
335,328,信物,信物
328,335,干员代号,干员代号
336,328,职业,职业
328,336,干员代号,干员代号
24,328,作战范围,作战范围
328,24,干员代号,干员代号
30,328,再部署时长,再部署时长
328,30,干员代号,干员代号
341,328,初始费用,初始费用
328,341,干员代号,干员代号
342,328,最终费用,最终费用
328,342,干员代号,干员代号
33,328,最大阻挡数,最大阻挡数
328,33,干员代号,干员代号
343,328,攻击速度,攻击速度
328,343,干员代号,干员代号
136,328,生命上限,生命上限
328,136,干员代号,干员代号
344,328,攻击力,攻击力
328,344,干员代号,干员代号
345,328,防御力,防御力
328,345,干员代号,干员代号
346,328,法术抗性,法术抗性
328,346,干员代号,干员代号
208,328,星级,星级
328,208,干员代号,干员代号
40,328,限定情况,限定情况
328,40,干员代号,干员代号
41,328,上线时间,上线时间
328,41,干员代号,干员代号
339,328,特性,特性
328,339,特性,特性
279,328,能力标签,能力标签
328,279,能力标签,能力标签
337,328,活跃领域,活跃领域
328,337,活跃领域,活跃领域
338,328,活跃领域,活跃领域
328,338,活跃领域,活跃领域
29,328,潜能,潜能
328,29,潜能,潜能
340,328,潜能,潜能
328,340,潜能,潜能
27,328,潜能,潜能
328,27,潜能,潜能
348,347,英文代号,英文代号
347,348,干员代号,干员代号
349,347,日文代号,日文代号
347,349,干员代号,干员代号
347,350,绘制,绘制
350,347,绘制者,绘制者
347,351,配音,配音
351,347,配音者,配音者
116,347,性别,性别
347,116,干员代号,干员代号
7,347,星座,星座
347,7,干员代号,干员代号
8,347,诞生月,诞生月
347,8,干员代号,干员代号
352,347,诞生地,诞生地
347,352,干员代号,干员代号
353,347,种族,种族
347,353,干员代号,干员代号
354,347,身高,身高
347,354,干员代号,干员代号
12,347,物理强度,物理强度
347,12,干员代号,干员代号
13,347,战场机动,战场机动
347,13,干员代号,干员代号
355,347,生理耐受,生理耐受
347,355,干员代号,干员代号
15,347,战术规划,战术规划
347,15,干员代号,干员代号
16,347,战斗技巧,战斗技巧
347,16,干员代号,干员代号
174,347,源石技艺适应性,源石技艺适应性
347,174,干员代号,干员代号
124,347,是否感染,是否感染
347,124,干员代号,干员代号
356,347,体细胞与源石融合率,体细胞与源石融合率
347,356,干员代号,干员代号
357,347,血液源石结晶密度,血液源石结晶密度
347,357,干员代号,干员代号
358,347,信物,信物
347,358,干员代号,干员代号
22,347,职业,职业
347,22,干员代号,干员代号
24,347,作战范围,作战范围
347,24,干员代号,干员代号
30,347,再部署时长,再部署时长
347,30,干员代号,干员代号
241,347,初始费用,初始费用
347,241,干员代号,干员代号
202,347,最终费用,最终费用
347,202,干员代号,干员代号
33,347,最大阻挡数,最大阻挡数
347,33,干员代号,干员代号
343,347,攻击速度,攻击速度
347,343,干员代号,干员代号
359,347,生命上限,生命上限
347,359,干员代号,干员代号
360,347,攻击力,攻击力
347,360,干员代号,干员代号
361,347,防御力,防御力
347,361,干员代号,干员代号
286,347,法术抗性,法术抗性
347,286,干员代号,干员代号
139,347,星级,星级
347,139,干员代号,干员代号
40,347,限定情况,限定情况
347,40,干员代号,干员代号
362,347,上线时间,上线时间
347,362,干员代号,干员代号
339,347,特性,特性
347,339,特性,特性
130,347,能力标签,能力标签
347,130,能力标签,能力标签
131,347,能力标签,能力标签
347,131,能力标签,能力标签
23,347,活跃领域,活跃领域
347,23,活跃领域,活跃领域
28,347,潜能,潜能
347,28,潜能,潜能
29,347,潜能,潜能
347,29,潜能,潜能
27,347,潜能,潜能
347,27,潜能,潜能
364,363,英文代号,英文代号
363,364,干员代号,干员代号
365,363,日文代号,日文代号
363,365,干员代号,干员代号
363,290,绘制,绘制
290,363,绘制者,绘制者
363,366,配音,配音
366,363,配音者,配音者
116,363,性别,性别
363,116,干员代号,干员代号
77,363,星座,星座
363,77,干员代号,干员代号
78,363,诞生月,诞生月
363,78,干员代号,干员代号
49,363,诞生地,诞生地
363,49,干员代号,干员代号
172,363,种族,种族
363,172,干员代号,干员代号
367,363,身高,身高
363,367,干员代号,干员代号
12,363,物理强度,物理强度
363,12,干员代号,干员代号
120,363,战场机动,战场机动
363,120,干员代号,干员代号
14,363,生理耐受,生理耐受
363,14,干员代号,干员代号
15,363,战术规划,战术规划
363,15,干员代号,干员代号
123,363,战斗技巧,战斗技巧
363,123,干员代号,干员代号
17,363,源石技艺适应性,源石技艺适应性
363,17,干员代号,干员代号
124,363,是否感染,是否感染
363,124,干员代号,干员代号
236,363,体细胞与源石融合率,体细胞与源石融合率
363,236,干员代号,干员代号
298,363,血液源石结晶密度,血液源石结晶密度
363,298,干员代号,干员代号
368,363,信物,信物
363,368,干员代号,干员代号
59,363,职业,职业
363,59,干员代号,干员代号
60,363,作战范围,作战范围
363,60,干员代号,干员代号
30,363,再部署时长,再部署时长
363,30,干员代号,干员代号
201,363,初始费用,初始费用
363,201,干员代号,干员代号
202,363,最终费用,最终费用
363,202,干员代号,干员代号
323,363,最大阻挡数,最大阻挡数
363,323,干员代号,干员代号
370,363,攻击速度,攻击速度
363,370,干员代号,干员代号
371,363,生命上限,生命上限
363,371,干员代号,干员代号
372,363,攻击力,攻击力
363,372,干员代号,干员代号
373,363,防御力,防御力
363,373,干员代号,干员代号
71,363,法术抗性,法术抗性
363,71,干员代号,干员代号
184,363,星级,星级
363,184,干员代号,干员代号
40,363,限定情况,限定情况
363,40,干员代号,干员代号
165,363,上线时间,上线时间
363,165,干员代号,干员代号
369,363,特性,特性
363,369,特性,特性
102,363,能力标签,能力标签
363,102,能力标签,能力标签
130,363,能力标签,能力标签
363,130,能力标签,能力标签
276,363,活跃领域,活跃领域
363,276,活跃领域,活跃领域
28,363,潜能,潜能
363,28,潜能,潜能
29,363,潜能,潜能
363,29,潜能,潜能
27,363,潜能,潜能
363,27,潜能,潜能
375,374,英文代号,英文代号
374,375,干员代号,干员代号
376,374,日文代号,日文代号
374,376,干员代号,干员代号
374,377,绘制,绘制
377,374,绘制者,绘制者
374,378,配音,配音
378,374,配音者,配音者
116,374,性别,性别
374,116,干员代号,干员代号
269,374,星座,星座
374,269,干员代号,干员代号
379,374,诞生月,诞生月
374,379,干员代号,干员代号
117,374,诞生地,诞生地
374,117,干员代号,干员代号
118,374,种族,种族
374,118,干员代号,干员代号
380,374,身高,身高
374,380,干员代号,干员代号
12,374,物理强度,物理强度
374,12,干员代号,干员代号
120,374,战场机动,战场机动
374,120,干员代号,干员代号
14,374,生理耐受,生理耐受
374,14,干员代号,干员代号
152,374,战术规划,战术规划
374,152,干员代号,干员代号
16,374,战斗技巧,战斗技巧
374,16,干员代号,干员代号
174,374,源石技艺适应性,源石技艺适应性
374,174,干员代号,干员代号
18,374,是否感染,是否感染
374,18,干员代号,干员代号
19,374,体细胞与源石融合率,体细胞与源石融合率
374,19,干员代号,干员代号
215,374,血液源石结晶密度,血液源石结晶密度
374,215,干员代号,干员代号
381,374,信物,信物
374,381,干员代号,干员代号
83,374,职业,职业
374,83,干员代号,干员代号
24,374,作战范围,作战范围
374,24,干员代号,干员代号
30,374,再部署时长,再部署时长
374,30,干员代号,干员代号
201,374,初始费用,初始费用
374,201,干员代号,干员代号
257,374,最终费用,最终费用
374,257,干员代号,干员代号
33,374,最大阻挡数,最大阻挡数
374,33,干员代号,干员代号
86,374,攻击速度,攻击速度
374,86,干员代号,干员代号
382,374,生命上限,生命上限
374,382,干员代号,干员代号
383,374,攻击力,攻击力
374,383,干员代号,干员代号
384,374,防御力,防御力
374,384,干员代号,干员代号
71,374,法术抗性,法术抗性
374,71,干员代号,干员代号
208,374,星级,星级
374,208,干员代号,干员代号
40,374,限定情况,限定情况
374,40,干员代号,干员代号
41,374,上线时间,上线时间
374,41,干员代号,干员代号
239,374,特性,特性
374,239,特性,特性
61,374,能力标签,能力标签
374,61,能力标签,能力标签
84,374,能力标签,能力标签
374,84,能力标签,能力标签
23,374,活跃领域,活跃领域
374,23,活跃领域,活跃领域
28,374,潜能,潜能
374,28,潜能,潜能
29,374,潜能,潜能
374,29,潜能,潜能
27,374,潜能,潜能
374,27,潜能,潜能
386,385,英文代号,英文代号
385,386,干员代号,干员代号
385,267,绘制,绘制
267,385,绘制者,绘制者
385,387,配音,配音
387,385,配音者,配音者
116,385,性别,性别
385,116,干员代号,干员代号
47,385,星座,星座
385,47,干员代号,干员代号
48,385,诞生月,诞生月
385,48,干员代号,干员代号
49,385,诞生地,诞生地
385,49,干员代号,干员代号
213,385,种族,种族
385,213,干员代号,干员代号
80,385,身高,身高
